mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6018123626708984,0.002230373130360519,0.006282726923624675,0.0009354352537497894,0,0.4,0.5,0.02,5,10,300,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 300, 'subsample': 0.4}",-16.05845332613269,-16.36266286104077,-17.90012788572991,-16.773748024301124,0.8060953435983842,7183
0.5991670290629069,0.002463767479984701,0.005786498387654622,0.0008431509890967925,0,0.4,0.5,0.02,5,10,300,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 300, 'subsample': 0.7}",-15.74117522418539,-16.05867989391473,-17.095561953789254,-16.298472357296458,0.5783402530533795,7019
0.5508898893992106,0.004135922045870343,0.005952278772989909,0.0007008739928371604,0,0.4,0.5,0.02,5,10,300,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 300, 'subsample': 1.0}",-15.47946521203082,-15.820978167410095,-16.450258551703342,-15.916900643714753,0.40208686307268254,6799
1.189241647720337,0.00910356508410283,0.009093125661214193,0.0016367588129710662,0,0.4,0.5,0.02,5,10,600,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 600, 'subsample': 0.4}",-14.653217981257622,-14.765944365297923,-15.589818340849035,-15.002993562468193,0.4174919558554339,6477
1.1923832098642986,0.013334047535405126,0.008597215016682943,0.0013016317333430496,0,0.4,0.5,0.02,5,10,600,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 600, 'subsample': 0.7}",-14.347053258327975,-14.466810943428664,-15.055188826323066,-14.623017676026569,0.30947741236544507,6149
1.0888841946919758,0.006433015766307347,0.007439931233723958,1.1239159602905075e-07,0,0.4,0.5,0.02,5,10,600,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 600, 'subsample': 1.0}",-14.185677259221338,-14.45705684448226,-14.69002843981537,-14.444254181172989,0.20609942500729492,6048
0.3040473461151123,0.0010718412810906367,0.005125204722086589,0.0006187429096057525,0,0.4,0.5,0.02,10,1,100,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.4}",-29.16334455247877,-30.28848786036299,-32.840026521868175,-30.763952978236645,1.538191120492779,8284
0.3212421735127767,0.006011489275792956,0.004794518152872722,0.00023394312738277405,0,0.4,0.5,0.02,10,1,100,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",-28.516037178486403,-29.753870846277213,-31.979882470386336,-30.083263498383317,1.4331621659813314,8248
0.3058660825093587,0.0016365340413570175,0.004959901173909505,0.00040500668358142483,0,0.4,0.5,0.02,10,1,100,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-28.586686736526765,-28.898736546241107,-30.882561874739647,-29.455995052502505,1.0167475742669265,8104
1.0434175332387288,0.004136881309094648,0.013226826985677084,0.00023371834421019014,0,0.4,0.5,0.02,10,1,300,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.4}",-13.66258530812717,-13.795491132490115,-14.698946495505751,-14.052340978707678,0.4604273451933362,5592
1.0806178251902263,0.01539096122828964,0.010746637980143229,0.002571688306380687,0,0.4,0.5,0.02,10,1,300,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-13.40170297935797,-13.578027200577244,-14.368793584215215,-13.782841254716809,0.4205374791704872,4981
1.0093589623769124,0.007977271552967733,0.010581334431966146,0.002338082380296337,0,0.4,0.5,0.02,10,1,300,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",-13.327993945202849,-13.461276332478395,-14.392483664498833,-13.727251314060027,0.47352691492826654,4827
2.142057498296102,0.0022308031519749512,0.02380816141764323,0.006629721890754356,0,0.4,0.5,0.02,10,1,600,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.4}",-12.816523842845715,-12.907249494501269,-13.64869263337586,-13.12415532357428,0.3727486445291605,2081
2.2136453787485757,0.0163060922622372,0.019013245900472004,0.005498276342758066,0,0.4,0.5,0.02,10,1,600,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.7}",-12.712062991218046,-12.855288051413234,-13.562393086656554,-13.043248043095945,0.3717185643800419,1417
2.091796080271403,0.03650769139151608,0.01967461903889974,0.004056727083069054,0,0.4,0.5,0.02,10,1,600,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 1.0}",-12.708921328929321,-12.831443532479724,-13.646304627316676,-13.062223162908573,0.4160258729049963,1565
0.2820580800374349,0.0053474043310136185,0.005290826161702474,0.0006184242864129764,0,0.4,0.5,0.02,10,5,100,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.4}",-29.265693519512702,-30.444661502318702,-33.44279697650392,-31.051050666111774,1.758375990523878,8293
0.31264464060465497,0.0018261323679409787,0.0057871341705322266,0.0006188491523232078,0,0.4,0.5,0.02,10,5,100,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.7}",-28.607783032121002,-29.694847439196973,-32.338770961079796,-30.213800477465924,1.5667486340519523,8257
